,lemma,tag,0
29199,Kyodo,PER,1
29208,Kägu,LOC,39
29209,Kägu,PER,25
29233,Kärdla,LOC,52
29234,Kärdla,ORG,1
29235,Kärdla,PER,3
29254,Kärner,LOC,3
29255,Kärner,ORG,2
29256,Kärner,PER,1
29300,Käval,ORG,1
29301,Käval,PER,2
29306,Kääriku,LOC,23
29307,Kääriku,PER,1
29314,Kõiv,LOC,3
29315,Kõiv,PER,20
29331,Kõpu,LOC,6
29332,Kõpu,PER,4
29366,Köpke,LOC,1
29367,Köpke,PER,4
29385,Külaots,ORG,1
29386,Külaots,PER,26
29397,Külli Kalju,ORG,1
29398,Külli Kalju,PER,7
29411,Külli Pedaku,ORG,1
29412,Külli Pedaku,PER,7
29428,Küllik,LOC,1
29429,Küllik,PER,2
29430,Küllik Hermet,ORG,2
29431,Küllik Hermet,PER,4
29438,Küllike,LOC,3
29439,Küllike,PER,1
29440,Külliki Suurmaa,ORG,1
29441,Külliki Suurmaa,PER,1
29449,Külv,ORG,4
29450,Külv,PER,3
29462,Künnapu,ORG,1
29463,Künnapu,PER,9
29464,Künnapuu,ORG,2
29465,Künnapuu,PER,6
29492,L. Meri,LOC,1
29493,L. Meri,PER,3
29501,L. Wiener,LOC,1
29502,L. Wiener,PER,1
29515,LAV,LOC,20
29516,LAV,ORG,79
29570,La Macarena,ORG,1
29571,La Macarena,PER,1
29584,Laa,ORG,1
29585,Laa,PER,1
29606,Laanaru,LOC,1
29607,Laanaru,ORG,1
29608,Laanaru,PER,4
29618,Laansoo,ORG,1
29619,Laansoo,PER,28
29620,Laansoo kinnisvara,ORG,1
29621,Laansoo kinnisvara,PER,6
29627,Laas,ORG,1
29628,Laas,PER,2
29645,Lacto,LOC,4
29646,Lacto,ORG,1
29647,Lada,LOC,2
29648,Lada,ORG,1
29649,Lada,PER,28
29669,Laelatu,LOC,2
29670,Laelatu,ORG,1
29671,Laesson,LOC,2
29672,Laesson,ORG,24
29673,Laesson,PER,1
29678,Lagedi,LOC,5
29679,Lagedi,ORG,2
29680,Lagedi,PER,1
29695,Lahemaa,LOC,18
29696,Lahemaa,ORG,2
29697,Lahemaa,PER,6
29701,Lahemaa rahvuspark,LOC,5
29702,Lahemaa rahvuspark,ORG,9
29711,Lai,ORG,1
29712,Lai,PER,8
29720,Laidoner,ORG,1
29721,Laidoner,PER,2
29770,Laitse,LOC,1
29771,Laitse,PER,1
29773,Laiuse,LOC,3
29774,Laiuse,PER,3
29787,Lake,LOC,1
29788,Lake,PER,1
29790,Lakers,ORG,11
29791,Lakers,PER,11
29796,Laksa,LOC,1
29797,Laksa,PER,2
29825,Lancy,LOC,1
29826,Lancy,PER,1
29829,Land Rover,ORG,1
29830,Land Rover,PER,1
29834,Landrek,ORG,2
29835,Landrek,PER,4
29854,Lantana,LOC,2
29855,Lantana,ORG,21
29856,Lantana,PER,32
29860,Lantanal,LOC,1
29861,Lantanal,ORG,2
29862,Lantanale,ORG,3
29863,Lantanale,PER,2
29868,Laos,LOC,3
29869,Laos,PER,1
29870,Laos Lukas,ORG,2
29871,Laos Lukas,PER,6
29876,Lapin,LOC,2
29877,Lapin,PER,26
29890,Largo,LOC,2
29891,Largo,PER,5
29946,Laser,LOC,1
29947,Laser,PER,1
30008,Latvenergo,LOC,1
30009,Latvenergo,ORG,2
30010,Latvenergo,PER,1
30013,Latvijai,LOC,2
30014,Latvijai,ORG,2
30015,Latvijai,PER,3
30033,Lauk,ORG,1
30034,Lauk,PER,16
30045,Lauluväljak,ORG,1
30046,Lauluväljak,PER,1
30063,Laur väinmaa,ORG,1
30064,Laur väinmaa,PER,2
30152,Lauter,LOC,6
30153,Lauter,PER,1
30157,Lavde,ORG,2
30158,Lavde,PER,4
30177,Lazio,LOC,1
30178,Lazio,ORG,2
30239,Lebe,ORG,1
30240,Lebe,PER,228
30252,Lebediga,LOC,1
30253,Lebediga,ORG,2
30254,Lebediga,PER,17
30256,Lebedile,LOC,1
30257,Lebedile,PER,18
30265,Lee,LOC,2
30266,Lee,ORG,1
30267,Lee,PER,48
30343,Leekrüübe,LOC,1
30344,Leekrüübe,PER,1
30356,Leena,ORG,3
30357,Leena,PER,1
30385,Legia,LOC,1
30386,Legia,PER,2
30387,Legia Varssavi,ORG,2
30388,Legia Varssavi,PER,3
30389,Legoland,LOC,2
30390,Legoland,PER,1
30392,Legotin,LOC,1
30393,Legotin,ORG,1
30394,Legotin,PER,3
30410,Lehola,ORG,5
30411,Lehola,PER,13
30423,Lehtma,LOC,3
30424,Lehtma,ORG,1
30432,Leibur,ORG,1
30433,Leibur,PER,1
30435,Leicester,LOC,4
30436,Leicester,ORG,2
30449,Leiden,LOC,1
30450,Leiden,PER,1
30453,Leif,ORG,1
30454,Leif,PER,2
30496,Leis,LOC,1
30497,Leis,PER,8
30512,Leks,ORG,4
30513,Leks,PER,16
30516,Leksi,LOC,3
30517,Leksi,PER,2
30519,Lekto,LOC,1
30520,Lekto,ORG,3
30521,Lekto,PER,1
30524,Lelle,ORG,2
30525,Lelle,PER,2
30526,Lelle SK,ORG,6
30527,Lelle SK,PER,2
30621,Lemminkäinen,ORG,2
30622,Lemminkäinen,PER,3
30626,Lemminkäis,LOC,1
30627,Lemminkäis,PER,2
30632,Lemsalu,LOC,23
30633,Lemsalu,PER,35
30634,Lemsalu Mainzis,ORG,1
30635,Lemsalu Mainzis,PER,1
30637,Len,ORG,1
30638,Len,PER,2
30641,Lena,ORG,1
30642,Lena,PER,4
30648,Lend,ORG,1
30649,Lend,PER,4
30658,Lenfilm,LOC,4
30659,Lenfilm,ORG,1
30663,Leni Fischer,ORG,1
30664,Leni Fischer,PER,3
30668,Lenin,LOC,4
30669,Lenin,ORG,11
30670,Lenin,PER,30
30683,Leningradslanets,ORG,1
30684,Leningradslanets,PER,1
30687,Lenka,ORG,1
30688,Lenka,PER,1
30696,Lennart Meri,ORG,2
30697,Lennart Meri,PER,148
30813,Leonidis,LOC,1
30814,Leonidis,ORG,1
30834,Lepa,ORG,1
30835,Lepa,PER,7
30839,Lepik,LOC,4
30840,Lepik,PER,9
30850,Lepp,LOC,2
30851,Lepp,ORG,1
30852,Lepp,PER,92
30863,Leptosphaeria,LOC,3
30864,Leptosphaeria,PER,5
30903,Leverkus Bayer,ORG,3
30904,Leverkus Bayer,PER,1
30906,Levicom,ORG,42
30907,Levicom,PER,1
30921,Lewis,ORG,1
30922,Lewis,PER,27
30926,Lex,LOC,1
30927,Lex,ORG,3
30928,Lex,PER,3
30935,Li,ORG,4
30936,Li,PER,8
30957,Libatse,LOC,1
30958,Libatse,PER,1
30972,Libor,LOC,1
30973,Libor,ORG,1
30974,Libor,PER,3
30988,Lidström,ORG,1
30989,Lidström,PER,1
30992,Liechtenstein,LOC,7
30993,Liechtenstein,ORG,1
31001,Liepaja,LOC,3
31002,Liepaja,ORG,2
31003,Liepaja,PER,1
31013,Lietuvos Dujos,ORG,1
31014,Lietuvos Dujos,PER,1
31015,Lietuvos Energija,ORG,1
31016,Lietuvos Energija,PER,2
31041,Lii Unt,ORG,1
31042,Lii Unt,PER,3
31044,Liia,LOC,1
31045,Liia,PER,1
31046,Liia Dubkovskaja,ORG,2
31047,Liia Dubkovskaja,PER,2
31048,Liia Hänni,ORG,1
31049,Liia Hänni,PER,4
31072,Liidu,LOC,28
31073,Liidu,ORG,8
31093,Liina,LOC,7
31094,Liina,PER,36
31147,Liinat,LOC,1
31148,Liinat,PER,2
31190,Liit,LOC,1
31191,Liit,ORG,1
31192,Liit,PER,4
31198,Liiva,LOC,6
31199,Liiva,PER,25
31202,Liivak,LOC,1
31203,Liivak,PER,2
31214,Liivi,LOC,9
31215,Liivi,PER,52
31243,Lijiang,LOC,1
31244,Lijiang,PER,1
31247,Likud,LOC,7
31248,Likud,ORG,4
31249,Likud,PER,4
31280,Lill,LOC,3
31281,Lill,ORG,5
31282,Lill,PER,34
31304,Lillo,LOC,4
31305,Lillo,PER,1
31306,Lillsoo,ORG,2
31307,Lillsoo,PER,4
31327,Limonka,LOC,1
31328,Limonka,ORG,2
31331,Limpar,LOC,1
31332,Limpar,PER,1
31345,Linda,ORG,1
31346,Linda,PER,55
31360,Linda Viiding,ORG,1
31361,Linda Viiding,PER,3
31363,Linda Wild,ORG,1
31364,Linda Wild,PER,1
31366,Lindakiv,LOC,1
31367,Lindakiv,PER,8
31373,Lindanisa,LOC,1
31374,Lindanisa,PER,1
31396,Lindström,ORG,2
31397,Lindström,PER,4
31424,Linnahall,LOC,1
31425,Linnahall,PER,7
31444,Linnateater,ORG,2
31445,Linnateater,PER,14
31453,Linnupuur,ORG,1
31454,Linnupuur,PER,1
31480,Lippmaa,LOC,2
31481,Lippmaa,PER,30
31492,Lisburn,LOC,2
31493,Lisburn,ORG,1
31500,Liszt,ORG,2
31501,Liszt,PER,1
31504,Litimpeks,ORG,4
31505,Litimpeks,PER,6
31536,Liverpool,LOC,5
31537,Liverpool,ORG,18
31544,Livia Ricci,ORG,1
31545,Livia Ricci,PER,1
31548,Liviko,LOC,10
31549,Liviko,ORG,124
31550,Liviko,PER,7
31558,Livonia,LOC,2
31559,Livonia,ORG,4
31583,Ljubljana,LOC,6
31584,Ljubljana,PER,1
31619,Llansanffraidi,ORG,1
31620,Llansanffraidi,PER,1
31631,Local,LOC,1
31632,Local,ORG,1
31633,Lockerbie,LOC,2
31634,Lockerbie,PER,4
31647,Logit,ORG,1
31648,Logit,PER,2
31706,London,LOC,205
31707,London,PER,4
31727,Londonderry,LOC,2
31728,Londonderry,PER,1
31729,Long,LOC,3
31730,Long,PER,1
31745,Loode-Eestis,LOC,1
31746,Loode-Eestis,ORG,2
31752,Loodusmuuseum,LOC,1
31753,Loodusmuuseum,ORG,1
31754,Loodusmuuseum,PER,1
31761,Loomariik,LOC,2
31762,Loomariik,PER,1
31763,Looming,LOC,3
31764,Looming,ORG,12
31765,Looming,PER,3
31782,Lootar,ORG,2
31783,Lootar,PER,2
31784,Lootos,LOC,1
31785,Lootos,ORG,25
31786,Lootos,PER,3
31787,Loots,LOC,1
31788,Loots,ORG,7
31789,Loots,PER,11
31838,Louis,ORG,1
31839,Louis,PER,1
31862,Loviisa,LOC,1
31863,Loviisa,PER,2
31867,Lu Chen,ORG,1
31868,Lu Chen,PER,2
31886,Lucas,ORG,1
31887,Lucas,PER,1
31927,Lufthansa,ORG,18
31928,Lufthansa,PER,1
31930,Lugan,LOC,2
31931,Lugan,ORG,1
31932,Lugan,PER,7
31946,Luhamaa,LOC,4
31947,Luhamaa,PER,3
31956,Luiga,LOC,5
31957,Luiga,PER,17
31960,Luige,LOC,1
31961,Luige,ORG,1
31962,Luige,PER,10
31968,Luik järv,LOC,2
31969,Luik järv,ORG,1
31995,Lukashenkole,LOC,1
31996,Lukashenkole,PER,1
32002,Lukoi,LOC,1
32003,Lukoi,PER,1
32004,Lukoil,LOC,3
32005,Lukoil,ORG,5
32006,Lukoil,PER,10
32009,Lukon,LOC,1
32010,Lukon,ORG,1
32011,Lukon,PER,2
32013,Luksep,LOC,3
32014,Luksep,ORG,1
32015,Luksep,PER,2
32025,Lumiforest,LOC,1
32026,Lumiforest,ORG,3
32046,Lurich,ORG,5
32047,Lurich,PER,5
32061,Luts,LOC,10
32062,Luts,PER,14
32083,Luunja,LOC,31
32084,Luunja,PER,2
32095,Luyki,ORG,1
32096,Luyki,PER,1
32100,Luzgin,LOC,2
32101,Luzgin,PER,53
32141,Lyon,LOC,14
32142,Lyon,ORG,2
32154,Läti,LOC,1546
32155,Läti,ORG,2
32261,Lääne,LOC,389
32262,Lääne,PER,6
32290,Lääne-Eest Panga,LOC,2
32291,Lääne-Eest Panga,ORG,3
32292,Lääne-Eest Panga,PER,1
32300,Lääne-Euroobas Liidu,LOC,1
32301,Lääne-Euroobas Liidu,ORG,4
32302,Lääne-Euroobas liit,LOC,2
32303,Lääne-Euroobas liit,ORG,1
32308,Lääne-Euroopa Liit,LOC,1
32309,Lääne-Euroopa Liit,ORG,2
32332,Lääne-Samoa,LOC,1
32333,Lääne-Samoa,ORG,1
32407,Lõuna,LOC,4
32408,Lõuna,PER,3
32492,Lõuna-Korsika,LOC,1
32493,Lõuna-Korsika,ORG,1
32498,Lõuna-Läänemaal,LOC,1
32499,Lõuna-Läänemaal,PER,1
32551,Lüganuse,LOC,12
32552,Lüganuse,PER,1
32558,Lükat,LOC,3
32559,Lükat,ORG,1
32580,M-Investeerimisrühm,LOC,4
32581,M-Investeerimisrühm,ORG,2
32591,M. Heikkinen,LOC,1
32592,M. Heikkinen,PER,1
32613,M. Rooba,LOC,1
32614,M. Rooba,PER,1
32656,ME,LOC,1
32657,ME,ORG,1
32676,MM,LOC,3
32677,MM,ORG,191
32696,MMM,LOC,1
32697,MMM,ORG,47
32734,MTV,ORG,12
32735,MTV,PER,1
32743,Maa,LOC,28
32744,Maa,PER,9
32780,Maarahvas,LOC,2
32781,Maarahvas,ORG,7
32782,Maarahvas,PER,1
32797,Maaren Olander,ORG,1
32798,Maaren Olander,PER,8
32801,Maarika,LOC,2
32802,Maarika,PER,14
32815,Maariv,ORG,3
32816,Maariv,PER,1
32817,Maarja,LOC,8
32818,Maarja,ORG,1
32819,Maarja,PER,19
32832,Maarja-Liis,LOC,43
32833,Maarja-Liis,PER,12
32840,Maarja-Liisile,LOC,1
32841,Maarja-Liisile,PER,1
32883,Macbeth,ORG,1
32884,Macbeth,PER,1
32885,Maccab,LOC,1
32886,Maccab,PER,2
32888,Maccabi,ORG,1
32889,Maccabi,PER,5
32915,Madis,LOC,6
32916,Madis,ORG,4
32917,Madis,PER,11
32975,Mae,ORG,2
32976,Mae,PER,20
32979,Maersk,ORG,3
32980,Maersk,PER,3
32981,Maersk Air,ORG,29
32982,Maersk Air,PER,15
32986,Maersk Travel,ORG,1
32987,Maersk Travel,PER,2
32992,Magasin,ORG,4
32993,Magasin,PER,5
32995,Magasini,ORG,1
32996,Magasini,PER,1
33022,Magnum Grupile,ORG,1
33023,Magnum Grupile,PER,2
33024,Magnum Grupp,ORG,1
33025,Magnum Grupp,PER,5
33039,Magnusson,LOC,1
33040,Magnusson,ORG,3
33041,Magnusson,PER,22
33042,Magnussoni,ORG,1
33043,Magnussoni,PER,4
33047,Magome Tolbojev,ORG,1
33048,Magome Tolbojev,PER,1
33057,Mahe,LOC,1
33058,Mahe,ORG,1
33059,Mahe,PER,1
33070,Mahleri,LOC,1
33071,Mahleri,PER,2
33085,Mahuka,LOC,1
33086,Mahuka,ORG,1
33088,Mai,LOC,1
33089,Mai,PER,4
33174,Maimess,LOC,1
33175,Maimess,PER,1
33190,Mainor,LOC,3
33191,Mainor,ORG,13
33192,Mainor,PER,10
33200,Mainz,LOC,23
33201,Mainz,PER,2
33246,Maiste,ORG,4
33247,Maiste,PER,7
33300,Maja,LOC,1
33301,Maja,PER,1
33302,Majak,ORG,3
33303,Majak,PER,1
33312,Majid,LOC,3
33313,Majid,PER,1
33322,Makarov Muusik Management,ORG,3
33323,Makarov Muusik Management,PER,8
33329,Makedoonia,LOC,18
33330,Makedoonia,ORG,5
33346,Maksim Malõshev,ORG,2
33347,Maksim Malõshev,PER,4
33363,Maksvit,LOC,1
33364,Maksvit,ORG,1
33365,Maksvit,PER,1
33367,Mala,LOC,4
33368,Mala,PER,1
33404,Malivai Washington,ORG,1
33405,Malivai Washington,PER,10
33473,Mallene,LOC,1
33474,Mallene,PER,2
33486,Malmö,LOC,15
33487,Malmö,ORG,1
33511,Manchester,LOC,6
33512,Manchester,ORG,5
33536,Manfre Eicher,ORG,1
33537,Manfre Eicher,PER,3
33542,Mangusson,ORG,4
33543,Mangusson,PER,1
33551,Manila,LOC,29
33552,Manila,PER,1
33600,Maramaa,LOC,18
33601,Maramaa,PER,2
33602,Maran,LOC,2
33603,Maran,PER,1
33811,Maret Saar Zooloogia,ORG,1
33812,Maret Saar Zooloogia,PER,1
34075,Mari,LOC,5
34076,Mari,PER,16
34100,Mari Kurismaa,ORG,1
34101,Mari Kurismaa,PER,3
34116,Mari Pärlist,ORG,1
34117,Mari Pärlist,PER,1
34256,Marieberg,ORG,1
34257,Marieberg,PER,4
34343,Marina,LOC,3
34344,Marina,PER,3
34367,Marino,ORG,1
34368,Marino,PER,1
34477,Mark Philippouss,ORG,4
34478,Mark Philippouss,PER,2
34642,Marlekor,LOC,5
34643,Marlekor,ORG,3
34644,Marlekor,PER,10
34653,Marmiton,LOC,2
34654,Marmiton,PER,1
34664,Marrakesh,LOC,1
34665,Marrakesh,PER,2
34667,Mars,LOC,54
34668,Mars,PER,1
34675,Marsoft,LOC,1
34676,Marsoft,PER,3
34677,Marss,LOC,3
34678,Marss,PER,1
34681,Mart,LOC,1
34682,Mart,ORG,1
34683,Mart,PER,50
34713,Mart Kivastik,ORG,1
34714,Mart Kivastik,PER,11
34741,Mart Liina,ORG,4
34742,Mart Liina,PER,12
34743,Mart Liinat,ORG,1
34744,Mart Liinat,PER,4
34793,Mart Susi,ORG,1
34794,Mart Susi,PER,43
34801,Mart Trummal,ORG,1
34802,Mart Trummal,PER,1
34817,Marta,LOC,1
34818,Marta,PER,9
34866,Martin Luther,ORG,1
34867,Martin Luther,PER,10
34920,Martinez,LOC,1
34921,Martinez,ORG,1
34922,Martinez,PER,6
34932,Martna,LOC,6
34933,Martna,PER,1
34980,Marx,LOC,3
34981,Marx,ORG,1
34982,Marx,PER,1
34985,Mary Joe Fernandez,ORG,6
34986,Mary Joe Fernandez,PER,2
34995,Maryland,LOC,5
34996,Maryland,ORG,1
35016,Masha,ORG,2
35017,Masha,PER,4
35018,Mashadov,LOC,1
35019,Mashadov,PER,46
35029,Maslach,ORG,1
35030,Maslach,PER,1
35062,Mastercard,LOC,1
35063,Mastercard,ORG,2
35069,Masters,LOC,3
35070,Masters,ORG,10
35071,Masters,PER,2
35075,Mastersile,LOC,1
35076,Mastersile,PER,3
35234,Matkar,ORG,3
35235,Matkar,PER,3
35246,Matsalu,LOC,14
35247,Matsalu,PER,1
35250,Matsalu looduskaitseala,LOC,5
35251,Matsalu looduskaitseala,ORG,1
35303,Matti Tarum,ORG,1
35304,Matti Tarum,PER,5
35355,Maurus,ORG,2
35356,Maurus,PER,2
35357,Mausmedia,ORG,1
35358,Mausmedia,PER,1
35403,Mazar-i-Sharif,LOC,1
35404,Mazar-i-Sharif,PER,1
35406,Mazda,LOC,10
35407,Mazda,ORG,7
35408,Mazda,PER,20
35426,McDonalds,LOC,2
35427,McDonalds,ORG,1
35428,McDonalds,PER,3
35429,McDonnell,ORG,1
35430,McDonnell,PER,5
35453,Medellin,LOC,7
35454,Medellin,ORG,1
35455,Medellin,PER,2
35461,Medisoft,ORG,3
35462,Medisoft,PER,1
35492,Meelis,LOC,1
35493,Meelis,PER,35
35581,Meerfeld,LOC,1
35582,Meerfeld,ORG,1
35583,Meerfeld,PER,1
35605,Mehikon,ORG,1
35606,Mehikon,PER,1
35613,Mehis Hakkaja,ORG,1
35614,Mehis Hakkaja,PER,5
35645,Meitern,ORG,1
35646,Meitern,PER,1
35652,Melbardis,LOC,1
35653,Melbardis,PER,2
35674,Memento Mare,ORG,4
35675,Memento Mare,PER,2
35677,Memet,ORG,1
35678,Memet,PER,1
35679,Memme-Taad,LOC,1
35680,Memme-Taad,ORG,2
35688,Mendelejev,LOC,2
35689,Mendelejev,PER,4
35691,Mendelson,LOC,1
35692,Mendelson,ORG,1
35701,Menlo,LOC,1
35702,Menlo,PER,1
35706,Mensa,LOC,1
35707,Mensa,ORG,3
35714,Mercedes,ORG,1
35715,Mercedes,PER,1
35726,Mere,LOC,9
35727,Mere,ORG,4
35728,Mere,PER,2
35737,Mereste,LOC,2
35738,Mereste,ORG,1
35739,Mereste,PER,16
35742,Meri,LOC,2
35743,Meri,PER,194
35753,Meri pank,ORG,12
35754,Meri pank,PER,2
35757,Merike,LOC,2
35758,Merike,ORG,2
35759,Merike,PER,13
35832,Meritile,LOC,1
35833,Meritile,PER,1
35835,Meritsa,LOC,2
35836,Meritsa,PER,1
35838,Meriväli,LOC,6
35839,Meriväli,ORG,3
35900,Merson,ORG,1
35901,Merson,PER,1
35938,Metstak,LOC,1
35939,Metstak,PER,24
35940,Metstakile,ORG,1
35941,Metstakile,PER,1
35949,Metz,LOC,8
35950,Metz,ORG,3
35953,Mexico City,LOC,1
35954,Mexico City,ORG,2
35969,Miami,LOC,44
35970,Miami,ORG,10
35989,Michael Chang,ORG,2
35990,Michael Chang,PER,25
36047,Michael Tebbutt,ORG,1
36048,Michael Tebbutt,PER,2
36098,Micro,LOC,1
36099,Micro,PER,1
36103,Microlink,LOC,3
36104,Microlink,ORG,3
36105,Microlink,PER,32
36111,Microsoft,LOC,4
36112,Microsoft,ORG,10
36113,Microsoft,PER,2
36116,Microsoft Ida-Euroobas,LOC,1
36117,Microsoft Ida-Euroobas,ORG,1
36123,Middlesbrough,LOC,1
36124,Middlesbrough,ORG,9
36147,Mihailov,ORG,1
36148,Mihailov,PER,17
36204,Mihkel,ORG,2
36205,Mihkel,PER,42
36256,Miina,LOC,1
36257,Miina,PER,4
36330,Miki-Hiir,LOC,1
36331,Miki-Hiir,PER,3
36336,Mikiver,ORG,1
36337,Mikiver,PER,15
36388,Milaano,LOC,6
36389,Milaano,PER,1
36394,Milan,LOC,3
36395,Milan,ORG,5
36396,Milan,PER,2
36401,Milano,LOC,24
36402,Milano,ORG,2
36415,Milenale,ORG,1
36416,Milenale,PER,4
36436,Mills,LOC,2
36437,Mills,ORG,2
36438,Mills,PER,18
36446,Milosevici,LOC,1
36447,Milosevici,PER,4
36477,Milvi igalaas,ORG,1
36478,Milvi igalaas,PER,4
36479,Milvi miil,ORG,1
36480,Milvi miil,PER,2
36483,Milwaukee,LOC,19
36484,Milwaukee,ORG,4
36485,Milwaukee Bucks,ORG,3
36486,Milwaukee Bucks,PER,1
36508,Minnesota,LOC,19
36509,Minnesota,ORG,8
36510,Minnesota,PER,1
36515,Minox,ORG,1
36516,Minox,PER,1
36517,Minsk,LOC,90
36518,Minsk,PER,1
36524,Minutka,LOC,2
36525,Minutka,ORG,1
36537,Miriam,LOC,3
36538,Miriam,PER,13
36576,Mishin,LOC,1
36577,Mishin,PER,5
36621,Mladic,LOC,1
36622,Mladic,PER,20
36627,Mo,LOC,1
36628,Mo,ORG,1
36635,Mobil,ORG,1
36636,Mobil,PER,2
36649,Moe,ORG,4
36650,Moe,PER,1
36687,Molde,LOC,1
36688,Molde,ORG,1
36689,Moldova,LOC,90
36690,Moldova,ORG,1
36691,Moldova,PER,5
36707,Molodetshnos,ORG,1
36708,Molodetshnos,PER,1
36710,Molycorp,ORG,1
36711,Molycorp,PER,1
36721,Monaco,LOC,2
36722,Monaco,ORG,2
36723,Monaco,PER,1
36729,Monarch Bottlink,ORG,1
36730,Monarch Bottlink,PER,1
36738,Monex,LOC,2
36739,Monex,ORG,3
36741,Money,ORG,1
36742,Money,PER,2
36748,Monica Seles,ORG,1
36749,Monica Seles,PER,16
36752,Monicale,ORG,1
36753,Monicale,PER,1
36755,Monika,LOC,1
36756,Monika,PER,14
36802,Monte Carlo,LOC,2
36803,Monte Carlo,ORG,14
36813,Montpellier,LOC,2
36814,Montpellier,ORG,2
36816,Montreal,LOC,24
36817,Montreal,ORG,20
36848,Moora,LOC,1
36849,Moora,PER,1
36868,Morehead,LOC,2
36869,Morehead,ORG,1
36894,Mosambiik,LOC,8
36895,Mosambiik,ORG,1
36907,Moskovski Komsomolets,ORG,6
36908,Moskovski Komsomolets,PER,2
36911,Moskva,LOC,1484
36912,Moskva,ORG,1
36920,Moskva Jandarbijev,LOC,1
36921,Moskva Jandarbijev,ORG,1
36976,Moskvitsh,LOC,6
36977,Moskvitsh,ORG,1
36978,Moskvitsh,PER,3
36979,Moskvitshe,LOC,2
36980,Moskvitshe,ORG,1
36982,Moss,ORG,2
36983,Moss,PER,1
36986,Most,ORG,2
36987,Most,PER,6
36996,Mostovoi,LOC,1
36997,Mostovoi,ORG,1
36998,Mostovoi,PER,2
37003,Motorex,LOC,6
37004,Motorex,ORG,10
37005,Motorex,PER,6
37007,Motorola,LOC,1
37008,Motorola,ORG,2
37024,Mozart,LOC,2
37025,Mozart,ORG,5
37026,Mozart,PER,26
37027,Mozart reekviem,ORG,3
37028,Mozart reekviem,PER,1
37035,Mr Lawrence,ORG,1
37036,Mr Lawrence,PER,2
37037,Mr Noname,ORG,1
37038,Mr Noname,PER,1
37064,Muhamma Ali,ORG,1
37065,Muhamma Ali,PER,2
37068,Muhu,LOC,11
37069,Muhu,ORG,1
37070,Muhu,PER,13
37092,Mulgi Meier,ORG,1
37093,Mulgi Meier,PER,2
37103,Mullaittivu,LOC,6
37104,Mullaittivu,PER,1
37122,Munitsipaalettevõte Valika,ORG,1
37123,Munitsipaalettevõte Valika,PER,2
37125,Munteanu,LOC,1
37126,Munteanu,ORG,1
37197,Must Q,LOC,1
37198,Must Q,ORG,6
37210,Mustale,LOC,1
37211,Mustale,ORG,1
37212,Mustamäel,LOC,3
37213,Mustamäel,ORG,4
37214,Mustamäel,PER,5
37245,Mustamägi linnaosa,LOC,27
37246,Mustamägi linnaosa,ORG,1
37264,Mustjala,LOC,3
37265,Mustjala,ORG,2
37280,Mustvee,LOC,22
37281,Mustvee,ORG,7
37282,Mustvee,PER,1
37292,Muuga,LOC,26
37293,Muuga,ORG,50
37307,Muusikaakadeemia,ORG,34
37308,Muusikaakadeemia,PER,2
37332,Mäe,LOC,2
37333,Mäe,PER,6
37346,Mägi-Karabahhia,LOC,8
37347,Mägi-Karabahhia,PER,1
37349,Mähe,LOC,8
37350,Mähe,PER,1
37362,Mänd,LOC,1
37363,Mänd,ORG,2
37364,Mänd,PER,10
37376,Männik,LOC,41
37377,Männik,PER,43
37443,Mätas,LOC,1
37444,Mätas,PER,1
37474,Mõntsa,LOC,3
37475,Mõntsa,PER,3
37476,Mõntsale,ORG,1
37477,Mõntsale,PER,1
37498,Mölder,LOC,2
37499,Mölder,PER,22
37501,Möldre,LOC,1
37502,Möldre,PER,1
37516,Müller,ORG,2
37517,Müller,PER,8
37520,München,LOC,75
37521,München,ORG,1
37522,München Bayern,LOC,1
37523,München Bayern,ORG,2
37539,Müürivahe,LOC,9
37540,Müürivahe,ORG,7
37541,Müürivahe,PER,1
37543,Müürsepa Utah Jazz,ORG,1
37544,Müürsepa Utah Jazz,PER,1
37546,Müürsepale,LOC,1
37547,Müürsepale,ORG,1
37548,Müürsepale,PER,1
37561,N-Terminaal,LOC,2
37562,N-Terminaal,ORG,9
37563,N-Terminaal,PER,1
37567,N. Liit,LOC,97
37568,N. Liit,ORG,78
37569,N. Liit,PER,19
37580,N.liit,LOC,3
37581,N.liit,ORG,2
37582,N.liit,PER,1
37622,NEW Delhi,LOC,12
37623,NEW Delhi,PER,1
37624,NEW York,LOC,3
37625,NEW York,ORG,16
37638,NIN,ORG,3
37639,NIN,PER,1
37641,NL,LOC,1
37642,NL,ORG,8
37663,NP,ORG,15
37664,NP,PER,1
37675,NSV Liidu,LOC,19
37676,NSV Liidu,ORG,62
37681,NSV Liit,LOC,8
37682,NSV Liit,ORG,1
37683,NSV liit,LOC,3
37684,NSV liit,ORG,10
37686,NSVL,LOC,17
37687,NSVL,ORG,18
37688,NSVL,PER,1
37727,Nabucco,LOC,1
37728,Nabucco,PER,6
37731,Nadal,LOC,1
37732,Nadal,ORG,1
37733,Nadal,PER,3
37750,Nadteretshnõi,LOC,1
37751,Nadteretshnõi,ORG,1
37756,Naerinen,ORG,2
37757,Naerinen,PER,4
37783,Naina,LOC,14
37784,Naina,PER,3
37787,Naina Jeltsinale,ORG,1
37788,Naina Jeltsinale,PER,1
37790,Nairobi,LOC,7
37791,Nairobi,PER,3
37797,Naisson,ORG,1
37798,Naisson,PER,1
